Rk,Player,Pos,Tm,City,Cap Hit,year
,Alexander Mattison,RB,MIN,Minnesota,495000,2019
,Josh Jacobs,RB,OAK,Oakland,495000,2019
,Timon Parris,T,WAS,Washington,495000,2019
,Justin Hollins,EDGE,DEN,Denver,495000,2019
,Simeon Thomas,CB,WAS,Washington,495000,2019
,Troy Reeder,LB,LAR,Los Angeles,495000,2019
,Kaleb McGary,OL,ATL,Atlanta,495000,2019
,Jamel Dean,CB,TAM,Tampa,495000,2019
,Robert Spillane,LB,PIT,Pittsburgh,495000,2019
,Kendall Sheffield,CB,ATL,Atlanta,495000,2019
,Ryquell Armstead,RB,JAX,Jacksonville,495000,2019
,N'Keal Harry,WR,NWE,New England,495000,2019
,Sam Ficken,K,NYJ,NY Jets,495000,2019
,Lonnie Johnson,CB,HOU,Houston,495000,2019
,Christian Wilkins,DL,MIA,Miami,495000,2019
,Trayvon Henderson,S,CIN,Cincinnati,495000,2019
,Tommy Sweeney,TE,BUF,Buffalo,495000,2019
,Cody Ford,OL,BUF,Buffalo,495000,2019
,Daniel Jones,QB,NYG,NY Giants,495000,2019
,Austin Cutting,LS,MIN,Minnesota,495000,2019
,David Quessenberry,OT,TEN,Tennessee,495000,2019
,Deionte Thompson,S,ARI,Arizona,495000,2019
,Jeremy Reaves,FS,WAS,Washington,495000,2019
,Azeez Al-Shaair,LB,SFO,San Francisco,495000,2019
,Byron Murphy,CB,ARI,Arizona,495000,2019
,Andre Patton,WR,LAC,Los Angeles,495000,2019
,Bobby Evans,OL,LAR,Los Angeles,495000,2019
,Josh Woods,LB,CHI,Chicago,495000,2019
,Julian Love,CB,NYG,NY Giants,495000,2019
,Devin White,LB,TAM,Tampa,495000,2019
,Duke Shelley,CB,CHI,Chicago,495000,2019
,John Atkins,DT,DET,Detroit,495000,2019
,Brandon Knight,T,DAL,Dallas,495000,2019
,Oshane Ximines,EDGE,NYG,NY Giants,495000,2019
,Kevin Strong,DT,DET,Detroit,495000,2019
,Kyle Phillips,DL,NYJ,NY Jets,495000,2019
,Rolan Milligan,S,IND,Indianapolis,495000,2019
,Damion Willis,WR,CIN,Cincinnati,495000,2019
,Alex Singleton,LB,PHI,Philadelphia,495000,2019
,Nate Herbig,G,PHI,Philadelphia,495000,2019
,Evan Baylis,TE,GNB,Green Bay,495000,2019
,Donovan Olumba,CB,DAL,Dallas,495000,2019
,Justin Layne,CB,PIT,Pittsburgh,495000,2019
,Cole Mazza,LS,LAC,Los Angeles,495000,2019
,Donovan Wilson,S,DAL,Dallas,495000,2019
,Austin Bryant,EDGE,DET,Detroit,495000,2019
,Rob McCray,LB,CLE,Cleveland,495000,2019
,Mecole Hardman,WR,KAN,Kansas City,495000,2019
,Christian Blake,WR,ATL,Atlanta,495000,2019
,Terry McLaurin,WR,WAS,Washington,495000,2019
,JJ Arcega-Whiteside,WR,PHI,Philadelphia,495000,2019
,Rashad Fenton,CB,KAN,Kansas City,495000,2019
,Jaquan Johnson,CB,BUF,Buffalo,495000,2019
,Michael Dogbe,DL,ARI,Arizona,495000,2019
,Ross Pierschbacher,OL,WAS,Washington,495000,2019
1912,Alex Redmond,G,CIN,Cincinnati,493236,2019
1913,Holton Hill,CB,MIN,Minnesota,435882,2019
1914,Tyrone Swoopes,TE,SEA,Seattle,378000,2019
1,Dak Prescott,QB,DAL,Dallas,31409000,2020
2,Jimmy Garoppolo,QB,SFO,San Francisco,23800000,2020
3,Trent Brown,OT,LVR,Las Vegas,21250000,2020
4,Derek Carr,QB,LVR,Las Vegas,18900000,2020
5,Russell Wilson,QB,SEA,Seattle,18000000,2020
6,A.J. Green,WR,CIN,Cincinnati,17971000,2020
7,Ryan Tannehill,QB,TEN,Tennessee,17500000,2020
8,Aaron Donald,DT,LAR,Los Angeles,17000000,2020
9,Matt Judon,DE,BAL,Baltimore,16808000,2020
10,Leonard Williams,DT,NYG,NY Giants,16126000,2020
,Chris Jones,DT,KAN,Kansas City,16126000,2020
12,Taylor Lewan,OT,TEN,Tennessee,16000000,2020
,Chandler Jones,DE,ARI,Arizona,16000000,2020
,Alex Smith,QB,WAS,Washington,16000000,2020
15,Shaquil Barrett,OLB,TAM,Tampa,15828000,2020
,Bud Dupree,DE,PIT,Pittsburgh,15828000,2020
17,J.J. Watt,DE,HOU,Houston,15500000,2020
18,Brandon Scherff,G,WAS,Washington,15030000,2020
19,Tom Brady,QB,TAM,Tampa,15000000,2020
20,Joe Thuney,OG,NWE,New England,14781000,2020
21,T.Y. Hilton,WR,IND,Indianapolis,14542000,2020
22,Donovan Smith,OT,TAM,Tampa,14500000,2020
23,Stefon Diggs,WR,BUF,Buffalo,14200000,2020
24,Odell Beckham Jr.,WR,CLE,Cleveland,14000000,2020
,Melvin Ingram,DE,LAC,Los Angeles,14000000,2020
26,Khalil Mack,OLB,CHI,Chicago,13300000,2020
27,Jarvis Landry,WR,CLE,Cleveland,13000000,2020
,Philip Rivers,QB,IND,Indianapolis,13000000,2020
,A.J. Bouye,CB,DEN,Denver,13000000,2020
,Stephon Gilmore,CB,NWE,New England,13000000,2020
,Russell Okung,T,CAR,Carolina,13000000,2020
32,Myles Jack,OLB,JAX,Jacksonville,12750000,2020
33,Kawann Short,DT,CAR,Carolina,12500000,2020
,Trent Williams,T,SFO,San Francisco,12500000,2020
35,DeForest Buckner,DT,IND,Indianapolis,12378000,2020
36,Patrick Peterson,CB,ARI,Arizona,12050000,2020
37,Frank Clark,DE,KAN,Kansas City,12000000,2020
,Davante Adams,WR,GNB,Green Bay,12000000,2020
39,Xavien Howard,CB,MIA,Miami,11900000,2020
,Sheldon Richardson,DT,CLE,Cleveland,11900000,2020
41,Ryan Kerrigan,DE,WAS,Washington,11500000,2020
42,Justin Simmons,FS,DEN,Denver,11441000,2020
,Anthony Harris,DB,MIN,Minnesota,11441000,2020
44,Jurrell Casey,DL,DEN,Denver,11250000,2020
45,Julio Jones,WR,ATL,Atlanta,11200000,2020
46,Tyrann Mathieu,CB,KAN,Kansas City,11150000,2020
47,Trey Flowers,DE,DET,Detroit,11125000,2020
48,Geno Atkins,DT,CIN,Cincinnati,11100000,2020
49,Larry Fitzgerald,WR,ARI,Arizona,11000000,2020
,Kareem Jackson,DB,DEN,Denver,11000000,2020
,Byron Jones,CB,MIA,Miami,11000000,2020
,Malcolm Butler,CB,TEN,Tennessee,11000000,2020
53,Allen Robinson,WR,CHI,Chicago,10900000,2020
54,Laremy Tunsil,OT,HOU,Houston,10850000,2020
55,Bobby Wagner,ILB,SEA,Seattle,10750000,2020
,Lavonte David,OLB,TAM,Tampa,10750000,2020
57,Hunter Henry,TE,LAC,Los Angeles,10607000,2020
58,David Bakhtiari,OT,GNB,Green Bay,10500000,2020
,Whitney Mercilus,DE,HOU,Houston,10500000,2020
60,Akiem Hicks,DE,CHI,Chicago,10200000,2020
,David Johnson,RB,HOU,Houston,10200000,2020
62,Will Fuller,WR,HOU,Houston,10162000,2020
63,Kevin Zeitler,G,NYG,NY Giants,10000000,2020
,Ryan Jensen,T,TAM,Tampa,10000000,2020
,Marcus Peters,CB,BAL,Baltimore,10000000,2020
,Anthony Barr,OLB,MIN,Minnesota,10000000,2020
,Amari Cooper,WR,DAL,Dallas,10000000,2020
,Landon Collins,SS,WAS,Washington,10000000,2020
69,William Jackson III,CB,CIN,Cincinnati,9954000,2020
70,Alshon Jeffery,WR,PHI,Philadelphia,9910000,2020
71,Casey Hayward,DB,LAC,Los Angeles,9750000,2020
72,Rodger Saffold,T,TEN,Tennessee,9500000,2020
,Kirk Cousins,QB,MIN,Minnesota,9500000,2020
74,Gabe Jackson,OG,LVR,Las Vegas,9350000,2020
75,Rob Gronkowski,TE,TAM,Tampa,9000000,2020
,Andrew Norwell,G,JAX,Jacksonville,9000000,2020
,Stephon Tuitt,DT,PIT,Pittsburgh,9000000,2020
78,Eric Fisher,OT,KAN,Kansas City,8750000,2020
,Duane Brown,T,SEA,Seattle,8750000,2020
80,Trai Turner,OG,LAC,Los Angeles,8500000,2020
,Jamison Crowder,WR,NYJ,NY Jets,8500000,2020
,Tyler Lockett,WR,SEA,Seattle,8500000,2020
,Travis Kelce,TE,KAN,Kansas City,8500000,2020
,Joel Bitonio,OT,CLE,Cleveland,8500000,2020
85,Kenyan Drake,RB,ARI,Arizona,8483000,2020
86,Ronnie Stanley,OT,BAL,Baltimore,8366000,2020
87,Harrison Smith,FS,MIN,Minnesota,8350000,2020
88,Tre'Davious White,CB,BUF,Buffalo,8250000,2020
89,Tyrone Crawford,DE,DAL,Dallas,8000000,2020
,Justin Houston,LB,IND,Indianapolis,8000000,2020
,Brandin Cooks,WR,HOU,Houston,8000000,2020
,Richard Sherman,DB,SFO,San Francisco,8000000,2020
,Yannick Ngakoue,OLB,2TM,#N/A,8000000,2020
,Teddy Bridgewater,QB,CAR,Carolina,8000000,2020
,Alex Mack,C,ATL,Atlanta,8000000,2020
,Ryan Fitzpatrick,QB,MIA,Miami,8000000,2020
97,Golden Tate,WR,NYG,NY Giants,7975000,2020
98,Charles Leno Jr.,OG,CHI,Chicago,7900000,2020
99,Carlos Dunlap,DE,2TM,#N/A,7800000,2020
,Anthony Hitchens,OLB,KAN,Kansas City,7800000,2020
101,Corey Linsley,C,GNB,Green Bay,7650000,2020
102,Carl Nassib,DE,LVR,Las Vegas,7500000,2020
,Marcus Mariota,QB,LVR,Las Vegas,7500000,2020
104,Darren Waller,WR,LVR,Las Vegas,7280000,2020
105,Nick Martin,C,HOU,Houston,7250000,2020
,Justin Pugh,OG,ARI,Arizona,7250000,2020
107,Matthew Stafford,QB,DET,Detroit,7200000,2020
108,John Brown,WR,BUF,Buffalo,7050000,2020
109,Kyle Rudolph,TE,MIN,Minnesota,7025000,2020
110,Adam Humphries,WR,TEN,Tennessee,7000000,2020
,Henry Anderson,DE,NYJ,NY Jets,7000000,2020
,Nick Kwiatkoski,ILB,LVR,Las Vegas,7000000,2020
,Sammy Watkins,WR,KAN,Kansas City,7000000,2020
,DaQuan Jones,DT,TEN,Tennessee,7000000,2020
,Brandon Linder,OG,JAX,Jacksonville,7000000,2020
,Anthony Castonzo,LT,IND,Indianapolis,7000000,2020
,Jared Cook,TE,NOR,New Orleans,7000000,2020
118,Kenny Stills,WR,HOU,Houston,6975000,2020
119,Justin Coleman,CB,DET,Detroit,6950000,2020
120,Bobby Massie,T,CHI,Chicago,6900000,2020
121,Taylor Decker,OT,DET,Detroit,6850000,2020
122,Ezekiel Elliott,RB,DAL,Dallas,6800000,2020
123,Mitch Morse,OT,BUF,Buffalo,6775000,2020
124,Olivier Vernon,DE,CLE,Cleveland,6750000,2020
125,Zach Ertz,TE,PHI,Philadelphia,6660000,2020
126,Jerry Hughes,DE,BUF,Buffalo,6650000,2020
127,Marvin Jones,WR,DET,Detroit,6500000,2020
,Morgan Moses,OT,WAS,Washington,6500000,2020
,Jason Pierre-Paul,DE,TAM,Tampa,6500000,2020
130,Sterling Shepard,WR,NYG,NY Giants,6475000,2020
131,Keanu Neal,FS,ATL,Atlanta,6466000,2020
132,Trent Murphy,DE,BUF,Buffalo,6425000,2020
133,Shaq Lawson,DE,MIA,Miami,6400000,2020
134,DeSean Jackson,WR,PHI,Philadelphia,6200000,2020
135,Benardrick McKinney,ILB,HOU,Houston,6000000,2020
,Jacoby Brissett,QB,IND,Indianapolis,6000000,2020
,D.J. Hayden,CB,JAX,Jacksonville,6000000,2020
,Jordan Hicks,OLB,ARI,Arizona,6000000,2020
139,Riley Reiff,OT,MIN,Minnesota,5900000,2020
140,Deion Jones,OLB,ATL,Atlanta,5850000,2020
141,Maliek Collins,DT,LVR,Las Vegas,5750000,2020
,Kenny Moore,CB,IND,Indianapolis,5750000,2020
143,Keenan Allen,WR,LAC,Los Angeles,5500000,2020
,Bobby McCain,CB,MIA,Miami,5500000,2020
,Matt Paradis,C,CAR,Carolina,5500000,2020
146,Ryan Kelly,C,IND,Indianapolis,5350000,2020
147,Mitchell Schwartz,T,KAN,Kansas City,5320000,2020
148,Denico Autry,DE,IND,Indianapolis,5300000,2020
149,Jadeveon Clowney,DE,TEN,Tennessee,5250000,2020
,Ricardo Allen,CB,ATL,Atlanta,5250000,2020
,Mario Addison,DE,BUF,Buffalo,5250000,2020
,Ben Jones,C,TEN,Tennessee,5250000,2020
153,Jaylon Smith,OLB,DAL,Dallas,5171000,2020
154,Ali Marpet,C,TAM,Tampa,5125000,2020
155,Kyle Juszczyk,FB,SFO,San Francisco,5050000,2020
156,Grady Jarrett,DT,ATL,Atlanta,5001000,2020
157,Leonard Floyd,OLB,LAR,Los Angeles,5000000,2020
,Calais Campbell,DE,BAL,Baltimore,5000000,2020
,Tyrod Taylor,QB,LAC,Los Angeles,5000000,2020
,Connor McGovern,OG,NYJ,NY Jets,5000000,2020
,Mark Glowinski,OG,IND,Indianapolis,5000000,2020
,Shaq Mason,G,NWE,New England,5000000,2020
,Alejandro Villanueva,T,PIT,Pittsburgh,5000000,2020
,Quandre Diggs,CB,SEA,Seattle,5000000,2020
,Andrew Whitworth,T,LAR,Los Angeles,5000000,2020
,Jack Conklin,OT,CLE,Cleveland,5000000,2020
,Robert Woods,WR,LAR,Los Angeles,5000000,2020
,K.J. Wright,LB,SEA,Seattle,5000000,2020
,Richie Incognito,G,LVR,Las Vegas,5000000,2020
170,Adam Thielen,WR,MIN,Minnesota,4800000,2020
171,William Gholston,DE,TAM,Tampa,4750000,2020
,Jamon Brown,OT,PHI,Philadelphia,4750000,2020
173,A.J. Cann,OG,JAX,Jacksonville,4675000,2020
174,Buster Skrine,DB,CHI,Chicago,4650000,2020
175,Lamarcus Joyner,CB,LVR,Las Vegas,4600000,2020
,George Fant,T,NYJ,NY Jets,4600000,2020
177,Tevin Coleman,RB,SFO,San Francisco,4550000,2020
178,Kyle Fuller,CB,CHI,Chicago,4500000,2020
,Nick Easton,C,NOR,New Orleans,4500000,2020
,Desmond Trufant,CB,DET,Detroit,4500000,2020
,Bradley Roby,CB,HOU,Houston,4500000,2020
,Nick Boyle,TE,BAL,Baltimore,4500000,2020
183,Cole Beasley,WR,BUF,Buffalo,4400000,2020
184,Preston Smith,DE,GNB,Green Bay,4350000,2020
,Robbie Gould,K,SFO,San Francisco,4350000,2020
186,Jaquiski Tartt,SS,SFO,San Francisco,4300000,2020
187,Cameron Brate,TE,TAM,Tampa,4250000,2020
,Kenny Vaccaro,FS,TEN,Tennessee,4250000,2020
,Brandon Williams,DT,BAL,Baltimore,4250000,2020
190,Tyler Boyd,WR,CIN,Cincinnati,4200000,2020
,Matthew Ioannidis,DT,WAS,Washington,4200000,2020
192,Cordarrelle Patterson,WR,CHI,Chicago,4150000,2020
193,Malcom Brown,DT,NOR,New Orleans,4100000,2020
,Jarran Reed,DT,SEA,Seattle,4100000,2020
195,Fletcher Cox,DT,PHI,Philadelphia,4035000,2020
196,Kareem Hunt,RB,CLE,Cleveland,4009000,2020
197,Jamie Collins,OLB,DET,Detroit,4000000,2020
,Ka'imi Fairbairn,K,HOU,Houston,4000000,2020
,Blake Martinez,ILB,NYG,NY Giants,4000000,2020
,Micah Hyde,CB,BUF,Buffalo,4000000,2020
,Halapoulivaati Vaitai,OT,DET,Detroit,4000000,2020
,Shaq Thompson,OLB,CAR,Carolina,4000000,2020
,Mark Ingram,RB,BAL,Baltimore,4000000,2020
,Vince Williams,ILB,PIT,Pittsburgh,4000000,2020
,Nick Foles,QB,CHI,Chicago,4000000,2020
,J.C. Tretter,OG,CLE,Cleveland,4000000,2020
,Mike Evans,WR,TAM,Tampa,4000000,2020
,Robby Anderson,WR,CAR,Carolina,4000000,2020
209,Shawn Williams,SS,CIN,Cincinnati,3935000,2020
210,James Bradberry,CB,NYG,NY Giants,3900000,2020
211,Jesse Davis,T,MIA,Miami,3855000,2020
212,Jesse James,TE,DET,Detroit,3800000,2020
213,Jakeem Grant,WR,MIA,Miami,3780000,2020
214,Randall Cobb,WR,HOU,Houston,3750000,2020
,Emmanuel Ogbah,DE,MIA,Miami,3750000,2020
,James Carpenter,LG,ATL,Atlanta,3750000,2020
,Quinton Jefferson,DT,BUF,Buffalo,3750000,2020
,Johnathan Hankins,DT,LVR,Las Vegas,3750000,2020
219,Willie Snead,WR,BAL,Baltimore,3662059,2020
220,Bradley McDougald,FS,NYJ,NY Jets,3600000,2020
,Daniel Sorensen,S,KAN,Kansas City,3600000,2020
,Shamar Stephen,DT,MIN,Minnesota,3600000,2020
,Duke Johnson,RB,HOU,Houston,3600000,2020
224,Jake Matthews,OT,ATL,Atlanta,3550000,2020
225,Justin Tucker,K,BAL,Baltimore,3500000,2020
,Vic Beasley,OLB,2TM,#N/A,3500000,2020
,Todd Gurley,RB,ATL,Atlanta,3500000,2020
,J.R. Sweezy,G,ARI,Arizona,3500000,2020
,Johnny Hekker,P,LAR,Los Angeles,3500000,2020
,Jason Witten,TE,LVR,Las Vegas,3500000,2020
,Duron Harmon,FS,DET,Detroit,3500000,2020
232,Abry Jones,DT,JAX,Jacksonville,3400000,2020
,Tyler Kroft,TE,BUF,Buffalo,3400000,2020
234,Jalen Richard,RB,LVR,Las Vegas,3375000,2020
235,Julian Edelman,WR,NWE,New England,3300000,2020
236,Adam Butler,DT,NWE,New England,3259000,2020
,Elijah Wilkinson,OT,DEN,Denver,3259000,2020
,Nicholas Morrow,LB,LVR,Las Vegas,3259000,2020
,Jacob Hollister,TE,SEA,Seattle,3259000,2020
,Michael Davis,,LAC,Los Angeles,3259000,2020
,Matt Feiler,T,PIT,Pittsburgh,3259000,2020
,Zane Gonzalez,K,ARI,Arizona,3259000,2020
,Roy Robertson-Harris,DE,CHI,Chicago,3259000,2020
,Keelan Cole,WR,JAX,Jacksonville,3259000,2020
,Mike Hilton,CB,PIT,Pittsburgh,3259000,2020
,Kendrick Bourne,WR,SFO,San Francisco,3259000,2020
,Eric Wilson,ILB,MIN,Minnesota,3259000,2020
,Mike Purcell,DT,DEN,Denver,3259000,2020
,Matt Breida,RB,MIA,Miami,3259000,2020
250,Quinton Dunbar,CB,SEA,Seattle,3250000,2020
251,Damien Wilson,ILB,KAN,Kansas City,3200000,2020
,Jonathan Jones,DB,NWE,New England,3200000,2020
253,Wil Lutz,K,NOR,New Orleans,3100000,2020
,Lawrence Guy,DT,NWE,New England,3100000,2020
,Seth Roberts,WR,CAR,Carolina,3100000,2020
,Ty Nsekhe,T,BUF,Buffalo,3100000,2020
,Giovani Bernard,RB,CIN,Cincinnati,3100000,2020
258,C.J. Uzomah,TE,CIN,Cincinnati,3050000,2020
259,Jimmy Graham,TE,CHI,Chicago,3000000,2020
,Everson Griffen,DE,2TM,#N/A,3000000,2020
,Vonn Bell,SS,CIN,Cincinnati,3000000,2020
,Ndamukong Suh,DT,TAM,Tampa,3000000,2020
,Robert Quinn,DE,CHI,Chicago,3000000,2020
,James White,RB,NWE,New England,3000000,2020
,Breshad Perriman,WR,NYJ,NY Jets,3000000,2020
,Derrick Henry,RB,TEN,Tennessee,3000000,2020
,David Andrews,C,NWE,New England,3000000,2020
,Danny Trevathan,OLB,CHI,Chicago,3000000,2020
,Corey Peters,DT,ARI,Arizona,3000000,2020
,Josh Lambo,K,JAX,Jacksonville,3000000,2020
,Kyle Van Noy,OLB,MIA,Miami,3000000,2020
,Ted Karras,OG,MIA,Miami,3000000,2020
,Brandon McManus,K,DEN,Denver,3000000,2020
274,Tavon Young,CB,BAL,Baltimore,2986000,2020
275,Mike Davis,RB,CAR,Carolina,2950000,2020
,Austin Blythe,C,LAR,Los Angeles,2950000,2020
,Thomas Morstead,P,NOR,New Orleans,2950000,2020
278,Nick Williams,DT,DET,Detroit,2900000,2020
279,Raheem Mostert,RB,SFO,San Francisco,2875000,2020
280,Jeff Heath,S,LVR,Las Vegas,2850000,2020
,Maxx Williams,TE,ARI,Arizona,2850000,2020
,Bobby Hart,OG,CIN,Cincinnati,2850000,2020
,Troy Hill,CB,LAR,Los Angeles,2850000,2020
284,Latavius Murray,RB,NOR,New Orleans,2800000,2020
,Josh Norman,CB,BUF,Buffalo,2800000,2020
,Vernon Butler,DT,BUF,Buffalo,2800000,2020
287,John Ross,WR,CIN,Cincinnati,2798981,2020
288,Tyson Alualu,DT,PIT,Pittsburgh,2750000,2020
,Romeo Okwara,DE,DET,Detroit,2750000,2020
,Eric Murray,CB,HOU,Houston,2750000,2020
,Avery Williamson,ILB,2TM,#N/A,2750000,2020
,Darren Fells,TE,HOU,Houston,2750000,2020
293,Virgil Green,TE,LAC,Los Angeles,2700000,2020
,Bradley Pinion,P,TAM,Tampa,2700000,2020
,Matt Prater,K,DET,Detroit,2700000,2020
296,Markus Golden,OLB,2TM,#N/A,2651319,2020
297,Jon Feliciano,OG,BUF,Buffalo,2650000,2020
,Lee Smith,TE,BUF,Buffalo,2650000,2020
,Jason McCourty,DB,NWE,New England,2650000,2020
300,Kyler Fackrell,OLB,NYG,NY Giants,2600000,2020
,Jason Myers,K,SEA,Seattle,2600000,2020
302,Marshon Lattimore,CB,NOR,New Orleans,2559486,2020
303,Trey Hopkins,G,CIN,Cincinnati,2550000,2020
304,Brandon Dunn,DT,HOU,Houston,2500000,2020
,Kevin Huber,P,CIN,Cincinnati,2500000,2020
,Bruce Irvin,DE,SEA,Seattle,2500000,2020
,Arik Armstead,DE,SFO,San Francisco,2500000,2020
,Jimmy Smith,CB,BAL,Baltimore,2500000,2020
,Zach Fulton,OG,HOU,Houston,2500000,2020
,Joe Schobert,OLB,JAX,Jacksonville,2500000,2020
,Terrance Mitchell,CB,CLE,Cleveland,2500000,2020
,Graham Glasgow,OG,DEN,Denver,2500000,2020
313,Jarrod Wilson,S,JAX,Jacksonville,2450000,2020
314,Dustin Hopkins,K,WAS,Washington,2400000,2020
315,Erik Harris,DB,LVR,Las Vegas,2350000,2020
316,Harrison Butker,K,KAN,Kansas City,2345000,2020
317,Haason Reddick,OLB,ARI,Arizona,2302904,2020
318,Joe Looney,G,DAL,Dallas,2300000,2020
319,Austin Reiter,C,KAN,Kansas City,2275000,2020
,Chris Conley,WR,JAX,Jacksonville,2275000,2020
321,Blake Jarwin,TE,DAL,Dallas,2250000,2020
,Devin McCourty,DB,NWE,New England,2250000,2020
,Ricky Wagner,OT,GNB,Green Bay,2250000,2020
,Quinton Spain,OG,2TM,#N/A,2250000,2020
,Stephen Weatherly,OLB,CAR,Carolina,2250000,2020
,Kendall Lamm,T,CLE,Cleveland,2250000,2020
,Derek Wolfe,DT,BAL,Baltimore,2250000,2020
,Cameron Jordan,DE,NOR,New Orleans,2250000,2020
,Mackensie Alexander,CB,CIN,Cincinnati,2250000,2020
330,Derek Barnett,DE,PHI,Philadelphia,2217378,2020
331,Billy Turner,OT,GNB,Green Bay,2200000,2020
,A.J. Klein,ILB,BUF,Buffalo,2200000,2020
333,Malik Hooker,FS,IND,Indianapolis,2183169,2020
334,Eric Rowe,CB,MIA,Miami,2175000,2020
,Stephen Hauschka,K,JAX,Jacksonville,2175000,2020
336,Demarcus Robinson,WR,KAN,Kansas City,2160000,2020
337,Chris Hubbard,G,CLE,Cleveland,2150000,2020
,K'Waun Williams,DB,SFO,San Francisco,2150000,2020
339,Ahkello Witherspoon,CB,SFO,San Francisco,2133000,2020
,Brian Hill,RB,ATL,Atlanta,2133000,2020
,Carl Lawson,DE,CIN,Cincinnati,2133000,2020
,Anthony Walker,LB,IND,Indianapolis,2133000,2020
,Chris Godwin,WR,TAM,Tampa,2133000,2020
,Dede Westbrook,WR,JAX,Jacksonville,2133000,2020
,Aaron Jones,RB,GNB,Green Bay,2133000,2020
,Matt Haack,P,MIA,Miami,2133000,2020
,Chase Roullier,C,WAS,Washington,2133000,2020
,Jonnu Smith,TE,TEN,Tennessee,2133000,2020
,Davon Godchaux,DT,MIA,Miami,2133000,2020
,Marlon Mack,RB,IND,Indianapolis,2133000,2020
,Grover Stewart,DT,IND,Indianapolis,2133000,2020
,Jermaine Eluemunor,OG,NWE,New England,2133000,2020
,Brandon Wilson,CB,CIN,Cincinnati,2133000,2020
,Jourdan Lewis,CB,DAL,Dallas,2133000,2020
,Deatrich Wise Jr.,DE,NWE,New England,2133000,2020
,Jayon Brown,ILB,TEN,Tennessee,2133000,2020
,Chris Wormley,DT,PIT,Pittsburgh,2133000,2020
,Pat Elflein,C,2TM,#N/A,2133000,2020
,Dan Feeney,OG,LAC,Los Angeles,2133000,2020
,Julie'n Davenport,OT,MIA,Miami,2133000,2020
,Shaquill Griffin,DB,SEA,Seattle,2133000,2020
,Jamaal Williams,RB,GNB,Green Bay,2133000,2020
,Sam Tevi,OT,LAC,Los Angeles,2133000,2020
,Kenny Golladay,WR,DET,Detroit,2133000,2020
,Rayshawn Jenkins,FS,LAC,Los Angeles,2133000,2020
,Josh Reynolds,WR,LAR,Los Angeles,2133000,2020
,Jeremy Sprinkle,TE,WAS,Washington,2133000,2020
,Matt Milano,OLB,BUF,Buffalo,2133000,2020
,Nate Hairston,CB,2TM,#N/A,2133000,2020
,Fabian Moreau,CB,WAS,Washington,2133000,2020
,Damontae Kazee,CB,ATL,Atlanta,2133000,2020
,Cethan Carter,TE,CIN,Cincinnati,2133000,2020
,Xavier Woods,SS,DAL,Dallas,2133000,2020
,John Johnson,S,LAR,Los Angeles,2133000,2020
,Dylan Cole,LB,HOU,Houston,2133000,2020
,Larry Ogunjobi,DT,CLE,Cleveland,2133000,2020
,Matt Skura,C,BAL,Baltimore,2133000,2020
,Chris Carson,RB,SEA,Seattle,2133000,2020
,Samson Ebukam,OLB,LAR,Los Angeles,2133000,2020
,George Kittle,TE,SFO,San Francisco,2133000,2020
,Al-Quadin Muhammad,DE,IND,Indianapolis,2133000,2020
382,Marlon Humphrey,CB,BAL,Baltimore,2080566,2020
383,Jonathan Allen,DT,WAS,Washington,2046324,2020
384,Adoree' Jackson,CB,TEN,Tennessee,2003561,2020
385,Drew Brees,QB,NOR,New Orleans,2000000,2020
,Jason Kelce,C,PHI,Philadelphia,2000000,2020
,Dontari Poe,DT,DAL,Dallas,2000000,2020
,Andy Lee,P,ARI,Arizona,2000000,2020
,Matt Schaub,QB,ATL,Atlanta,2000000,2020
,Za'Darius Smith,DE,GNB,Green Bay,2000000,2020
,Jalen Mills,CB,PHI,Philadelphia,2000000,2020
,Michael Brockers,DT,LAR,Los Angeles,2000000,2020
,Shelby Harris,DE,DEN,Denver,2000000,2020
,Jordan Phillips,DT,ARI,Arizona,2000000,2020
,Greg Mancz,C,HOU,Houston,2000000,2020
,D.J. Reader,DT,CIN,Cincinnati,2000000,2020
,Alex Okafor,DE,KAN,Kansas City,2000000,2020
,Eli Apple,CB,CAR,Carolina,2000000,2020
,Emmanuel Sanders,WR,NOR,New Orleans,2000000,2020
,Chris Harris Jr.,CB,LAC,Los Angeles,2000000,2020
,Stephen Gostkowski,K,TEN,Tennessee,2000000,2020
,Brian Winters,OG,BUF,Buffalo,2000000,2020
,Dante Fowler,OLB,ATL,Atlanta,2000000,2020
,Chuck Clark,FS,BAL,Baltimore,2000000,2020
,A.J. McCarron,QB,HOU,Houston,2000000,2020
,Rigoberto Sanchez,P,IND,Indianapolis,2000000,2020
,Robert Griffin III,QB,BAL,Baltimore,2000000,2020
,Tyler Higbee,TE,LAR,Los Angeles,2000000,2020
,Sean Lee,LB,DAL,Dallas,2000000,2020
,Leonard Fournette,RB,TAM,Tampa,2000000,2020
411,O.J. Howard,TE,TAM,Tampa,1977903,2020
412,Minkah Fitzpatrick,FS,PIT,Pittsburgh,1975252,2020
413,Ereck Flowers,OT,MIA,Miami,1975000,2020
414,Garett Bolles,OT,DEN,Denver,1969351,2020
415,Jarrad Davis,ILB,DET,Detroit,1960798,2020
416,Charles Harris,DE,ATL,Atlanta,1943692,2020
417,Evan Engram,TE,NYG,NY Giants,1926587,2020
